Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F
"5305","'145","Western Asia","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","8.500000","E","8.600000","E","9.700000","E","9.700000","E","9.000000","E"
"5305","'145","Western Asia","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","14.300000","E","14.600000","E","16.700000","E","17.000000","E","15.900000","E"
"5308","'747","Western Asia and Northern Africa","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.101000","E","3.182000","E","3.267000","E","3.312000","E","3.392000","E"
"5308","'747","Western Asia and Northern Africa","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.460000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.943000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.354000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.581000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.619000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.143000","E",,,,,,,,
"5308","'747","Western Asia and Northern Africa","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","35.200000","E","36.000000","E","35.900000","E","35.500000","E","33.900000","E"
"5308","'747","Western Asia and Northern Africa","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","140.400000","E","146.400000","E","148.000000","E","148.900000","E","144.400000","E"
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.112000","E","3.195000","E","3.295000","E","3.381000","E","3.539000","E"
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.464000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.967000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.301000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.632000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.607000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.141000","E",,,,,,,,
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","9.000000","E","9.100000","E","10.300000","E","10.400000","E","9.500000","E"
"5828","'485","Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","13.100000","E","13.400000","E","15.400000","E","15.800000","E","14.700000","E"
"5400","'150","Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.998000","E","3.068000","E","3.174000","E","3.190000","E","3.217000","E"
"5400","'150","Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.359000","E",,,,,,,,
"5400","'150","Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.743000","E",,,,,,,,
"5400","'150","Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.362000","E",,,,,,,,
"5400","'150","Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.735000","E",,,,,,,,
"5400","'150","Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.718000","E",,,,,,,,
"5400","'150","Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.083000","E",,,,,,,,
"5400","'150","Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.500000","E","2.000000","E","1.800000","E","1.800000","E","1.500000","E"
"5400","'150","Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","17.200000","E","13.700000","E","12.900000","E","12.700000","E","10.700000","E"
"5401","'151","Eastern Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.068000","E","3.137000","E","3.261000","E","3.312000","E","3.368000","E"
"5401","'151","Eastern Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.396000","E",,,,,,,,
"5401","'151","Eastern Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.802000","E",,,,,,,,
"5401","'151","Eastern Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.390000","E",,,,,,,,
"5401","'151","Eastern Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.675000","E",,,,,,,,
"5401","'151","Eastern Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.702000","E",,,,,,,,
"5401","'151","Eastern Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.104000","E",,,,,,,,
"5401","'151","Eastern Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","3.600000","E","3.000000","E","2.800000","E","2.800000","E","2.500000","E"
"5401","'151","Eastern Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","9.000000","E","7.400000","E","6.800000","E","7.000000","E","6.000000","E"
"5402","'154","Northern Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.702000","E","2.748000","E","2.822000","E","2.832000","E","2.802000","E"
"5402","'154","Northern Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.325000","E",,,,,,,,
"5402","'154","Northern Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.624000","E",,,,,,,,
"5402","'154","Northern Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.336000","E",,,,,,,,
"5402","'154","Northern Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.720000","E",,,,,,,,
"5402","'154","Northern Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.623000","E",,,,,,,,
"5402","'154","Northern Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.074000","E",,,,,,,,
"5402","'154","Northern Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","0.600000","E","0.600000","E","0.500000","E","0.500000","E","0.400000","E"
"5402","'154","Northern Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.600000","E","0.600000","E","0.500000","E","0.600000","E","0.400000","E"
"5403","'039","Southern Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","3.348000","E","3.423000","E","3.560000","E","3.537000","E","3.604000","E"
"5403","'039","Southern Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.428000","E",,,,,,,,
"5403","'039","Southern Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.847000","E",,,,,,,,
"5403","'039","Southern Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.399000","E",,,,,,,,
"5403","'039","Southern Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.786000","E",,,,,,,,
"5403","'039","Southern Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.800000","E",,,,,,,,
"5403","'039","Southern Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.088000","E",,,,,,,,
"5403","'039","Southern Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","4.500000","E","3.500000","E","3.300000","E","3.100000","E","2.600000","E"
"5403","'039","Southern Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","6.700000","E","5.300000","E","4.900000","E","4.600000","E","3.900000","E"
"5404","'155","Western Europe","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.731000","E","2.826000","E","2.904000","E","2.951000","E","2.951000","E"
"5404","'155","Western Europe","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.239000","E",,,,,,,,
"5404","'155","Western Europe","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.658000","E",,,,,,,,
"5404","'155","Western Europe","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.299000","E",,,,,,,,
"5404","'155","Western Europe","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.743000","E",,,,,,,,
"5404","'155","Western Europe","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.733000","E",,,,,,,,
"5404","'155","Western Europe","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.058000","E",,,,,,,,
"5404","'155","Western Europe","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","0.400000","E","0.200000","E","0.300000","E","0.300000","E","0.200000","E"
"5404","'155","Western Europe","7006","Number of people unable to afford a healthy diet (million)","6132","Value","million No","0.800000","E","0.400000","E","0.600000","E","0.600000","E","0.400000","E"
"5500","'009","Oceania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","PPP dollar per person per day","2.847000","E","2.850000","E","2.958000","E","3.040000","E","3.197000","E"
"5500","'009","Oceania","7007","Cost of starchy staples","6226","Value","PPP dollar per person per day","0.350000","E",,,,,,,,
"5500","'009","Oceania","7008","Cost of animal source foods","6226","Value","PPP dollar per person per day","0.733000","E",,,,,,,,
"5500","'009","Oceania","7009","Cost of legumes, nuts and seeds","6226","Value","PPP dollar per person per day","0.249000","E",,,,,,,,
"5500","'009","Oceania","7010","Cost of vegetables","6226","Value","PPP dollar per person per day","0.664000","E",,,,,,,,
"5500","'009","Oceania","7011","Cost of fruits","6226","Value","PPP dollar per person per day","0.748000","E",,,,,,,,
"5500","'009","Oceania","7012","Cost of oils and fats","6226","Value","PPP dollar per person per day","0.103000","E",,,,,,,,
"5500","'009","Oceania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","%","2.300000","E","2.300000","E","2.600000","E","2.700000","E","2.900000","E"
